datePub,doctype,desc,view,key
18 Feb 2025,Drawing,PROPOSED GROUND LEVEL A12009D0100I1 (1),/online-applications/files/0DEBD0F10983059C05E8D414ED9302A8/pdf/25_00312_NONMAT-PROPOSED_GROUND_LEVEL_A12009D0100I1__1_-3803884.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED FIRST FLOOR PLAN A12009D0101I1 (1),/online-applications/files/A8128F2A063AA7ACBF3B78F324F41960/pdf/25_00312_NONMAT-PROPOSED_FIRST_FLOOR_PLAN_A12009D0101I1__1_-3803885.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED SECOND FLOOR PLAN A12009D0102I1 (1),/online-applications/files/794400BB0E2DFA6415C9772082D8BF96/pdf/25_00312_NONMAT-PROPOSED_SECOND_FLOOR_PLAN_A12009D0102I1__1_-3803886.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED THIRD FLOOR PLAN A12009D0103I1 (1),/online-applications/files/2D280AFCA5F275C9970E48DC70767D2A/pdf/25_00312_NONMAT-PROPOSED_THIRD_FLOOR_PLAN_A12009D0103I1__1_-3803887.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED NINTH FLOOR PLAN A12009D0109I1 (1),/online-applications/files/C006C9E3CAB4D9FB405B0FE9EF6FAF6B/pdf/25_00312_NONMAT-PROPOSED_NINTH_FLOOR_PLAN_A12009D0109I1__1_-3803888.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED TENTH FLOOR PLAN A12009D0110I1 (1),/online-applications/files/24D6BD6043AB84234B8FCED1E9E3EB27/pdf/25_00312_NONMAT-PROPOSED_TENTH_FLOOR_PLAN_A12009D0110I1__1_-3803889.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED 17TH FLOOR PLAN A12009D0117I1 (1),/online-applications/files/9B7FBBD9D036F043E914A9BF314AFFE7/pdf/25_00312_NONMAT-PROPOSED_17TH_FLOOR_PLAN_A12009D0117I1__1_-3803890.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED ROOF LEVEL PLAN A12009D0118I1 (1),/online-applications/files/5781D5E38F59EBB68EE9FCD6FC82C093/pdf/25_00312_NONMAT-PROPOSED_ROOF_LEVEL_PLAN_A12009D0118I1__1_-3803891.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED WEST ELEVATION A12009D0200I1 (1),/online-applications/files/06237D400724C2273E33900E73CB5FD8/pdf/25_00312_NONMAT-PROPOSED_WEST_ELEVATION_A12009D0200I1__1_-3803892.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED NORTH ELEVATION,/online-applications/files/CC38BB082F5C143891B79A7F6B45ABBB/pdf/25_00312_NONMAT-PROPOSED_NORTH_ELEVATION-3803893.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED EAST ELEVATION A12009D0202I1 (1),/online-applications/files/92230ACF6536FE3B667B87D226698F8F/pdf/25_00312_NONMAT-PROPOSED_EAST_ELEVATION_A12009D0202I1__1_-3803894.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED A-A SECTION A12009D0301I1 (1),/online-applications/files/C22175B0B419439C8160B465F7033547/pdf/25_00312_NONMAT-PROPOSED_A-A_SECTION_A12009D0301I1__1_-3803895.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED B-B SECTION A12009D0302I1 (1),/online-applications/files/83679E9111A51F4E0AF60BD734BBAD42/pdf/25_00312_NONMAT-PROPOSED_B-B_SECTION_A12009D0302I1__1_-3803896.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED C-C SECTION A12009D0303I1 (1),/online-applications/files/E09F3CEE499422D97E88D42F7FEB2898/pdf/25_00312_NONMAT-PROPOSED_C-C_SECTION_A12009D0303I1__1_-3803897.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED LOCATION PLAN A12009D0002I2,/online-applications/files/B987EF8CDC14982621B1D38489E06914/pdf/25_00312_NONMAT-PROPOSED_LOCATION_PLAN_A12009D0002I2-3803898.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED BASEMENT LEVEL A12009D0099I2,/online-applications/files/99CA430AC2095AEE08671914A009BE25/pdf/25_00312_NONMAT-PROPOSED_BASEMENT_LEVEL_A12009D0099I2-3803899.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED GROUND LEVEL A12009D0100I2,/online-applications/files/948ACBA5B1D9DEF5E6DE5DB3B2D82882/pdf/25_00312_NONMAT-PROPOSED_GROUND_LEVEL_A12009D0100I2-3803900.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED FIRST FLOOR PLAN A12009D0101I2,/online-applications/files/F276523D3811A3EE1D2AEB5287796747/pdf/25_00312_NONMAT-PROPOSED_FIRST_FLOOR_PLAN_A12009D0101I2-3803901.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED SECOND FLOOR PLAN A12009D0102I2,/online-applications/files/1B3261A0BD5348C751B7D3506DBCA0C1/pdf/25_00312_NONMAT-PROPOSED_SECOND_FLOOR_PLAN_A12009D0102I2-3803902.pdf,SRVL5FJYJGW00
